name,address,website,founders_names,founders_linkedin,batch,year,yc_url,per_company_api
Mesh,,http://www.usemesh.com,Erin Kim; Nandini Ramakrishnan; Founded: 2024 Batch: Winter 2025 Team Size: 2 Status: Active,https://www.linkedin.com/in/erinkim720/; https://www.linkedin.com/in/nandiniramakrishnan/; https://www.linkedin.com/company/usemesh,Winter 2025,2025,https://www.ycombinator.com/companies/mesh-2,https://yc-oss.github.io/api/batches/winter-2025/mesh-2.json
Orbital Operations,,https://www.orbitalops.tech/,Ben Schleuniger; Ross Doherty; Founded: 2024 Batch: Winter 2025 Team Size: 2 Status: Active Primary Partner: Tyler Bosmeny,https://www.linkedin.com/in/bschleuniger/; https://www.linkedin.com/in/ross-doherty-992a2790; https://www.linkedin.com/company/orbital-operations/,Winter 2025,2025,https://www.ycombinator.com/companies/orbital-operations,https://yc-oss.github.io/api/batches/winter-2025/orbital-operations.json
Sennu AI,"San Francisco, CA, USA",https://www.sennu.ai,Sriman Gaddam; Sukhjit Singh; Founded: 2025 Batch: Winter 2025 Team Size: 2 Status: Active Location: San Francisco Primary Partner: Tyler Bosmeny,https://www.linkedin.com/in/sriman-gaddam/; https://www.linkedin.com/in/sukhjit-singh-ut/; https://www.linkedin.com/company/sennu-ai,Winter 2025,2025,https://www.ycombinator.com/companies/sennu-ai,https://yc-oss.github.io/api/batches/winter-2025/sennu-ai.json
Infinite,"San Francisco, CA, USA",https://infinite.dev,Nikhil Srinivasan; Raj Lad; Founded: 2024 Batch: Winter 2025 Team Size: 4 Status: Active Location: San Francisco Primary Partner: Brad Flora,https://linkedin.com/in/nikhilsrinivasan; https://www.linkedin.com/in/rajlad/; https://linkedin.com/company/infiniteinc,Winter 2025,2025,https://www.ycombinator.com/companies/infinite,https://yc-oss.github.io/api/batches/winter-2025/infinite.json
Peppr AI,,https://www.usepeppr.ai/,Sachitt Arora; Nitya Arora,https://linkedin.com/in/sachittarora; https://linkedin.com/in/nityaarora108,Winter 2025,2025,https://www.ycombinator.com/companies/peppr-ai,https://yc-oss.github.io/api/batches/winter-2025/peppr-ai.json
TripleZip,"New York, NY, USA",https://www.triplezip.ai/,Yash Sahota; Grayson Pike; Founded: 2025 Batch: Winter 2025 Team Size: 2 Status: Active Location: New York Primary Partner: Harj Taggar,https://www.linkedin.com/in/yashsahota; https://www.linkedin.com/in/graysonpike/; https://www.linkedin.com/company/106200029/,Winter 2025,2025,https://www.ycombinator.com/companies/triplezip,https://yc-oss.github.io/api/batches/winter-2025/triplezip.json
Artificial Societies,"San Francisco, CA, USA",https://societies.io,James He; Patrick Sharpe; Patrick; Founded: 2024 Batch: Winter 2025 Team Size: 3 Status: Active Location: San Francisco Primary Partner: Jared Friedman,https://www.linkedin.com/in/james-k-he/; https://www.linkedin.com/in/patrick-sharpe-684250110/; https://www.linkedin.com/in/sharpe-patrick/; https://www.linkedin.com/company/artificial-societies,Winter 2025,2025,https://www.ycombinator.com/companies/artificial-societies,https://yc-oss.github.io/api/batches/winter-2025/artificial-societies.json
Miyagi Labs,"New York, NY, USA",https://miyagilabs.ai,Tyrone Davis III; Guang Cui; Guang; Founded: 2025 Batch: Winter 2025 Team Size: 2 Status: Active Location: New York Primary Partner: Harj Taggar,https://www.linkedin.com/in/tyroned3/; https://www.linkedin.com/in/guang-cui-40140a89/; https://www.linkedin.com/in/guang-cui/; https://www.linkedin.com/company/miyagi-labs/,Winter 2025,2025,https://www.ycombinator.com/companies/miyagi-labs,https://yc-oss.github.io/api/batches/winter-2025/miyagi-labs.json
FuseAI,,https://tryfuse.ai/,Saurav Bubber; Imogen Low; FuseAI on LinkedIn; Saurav Bubber; Imogen Low,https://linkedin.com/in/sauravbubber; https://linkedin.com/in/imogen-low; https://www.linkedin.com/company/tryfuseai/?viewAsMember=true; https://www.linkedin.com/in/sauravbubber/; https://www.linkedin.com/in/imogen-low/,Winter 2025,2025,https://www.ycombinator.com/companies/fuseai,https://yc-oss.github.io/api/batches/winter-2025/fuseai.json
Misprint,"New York, NY, USA",https://www.misprint.com,Eva Herget; Jonathan Jenkins; Founded: 2025 Batch: Winter 2025 Team Size: 5 Status: Active Location: New York Primary Partner: Aaron Epstein,https://www.linkedin.com/in/eva-herget/; https://www.linkedin.com/in/jtjenkins18/; https://www.linkedin.com/company/misprint-inc/,Winter 2025,2025,https://www.ycombinator.com/companies/misprint,https://yc-oss.github.io/api/batches/winter-2025/misprint.json
AfterQuery,"San Francisco, CA, USA",https://afterquery.com,Danny Tang; Carlos Georgescu; Spencer Mateega,https://www.linkedin.com/in/danny1898/; https://www.linkedin.com/in/carlossgg/; https://www.linkedin.com/in/spencermateega,Winter 2025,2025,https://www.ycombinator.com/companies/afterquery,https://yc-oss.github.io/api/batches/winter-2025/afterquery.json
Mastra,Remote,https://mastra.ai,Sam Bhagwat; Abhi Aiyer; Shane Thomas; Founded: 2024 Batch: Winter 2025 Team Size: 8 Status: Active Primary Partner: Gustaf Alstromer,https://linkedin.com/in/sambhagwat; https://www.linkedin.com/in/abhi-aiyer-aa41bb42/; https://www.linkedin.com/in/smthomas3; https://www.linkedin.com/company/mastra-ai/,Winter 2025,2025,https://www.ycombinator.com/companies/mastra,https://yc-oss.github.io/api/batches/winter-2025/mastra.json
Forge Automation,"Toronto, ON, Canada",https://www.forgeautomation.ca,"Timothy Seto; Walter Raftus; Founded: 2022 Batch: Winter 2025 Team Size: 9 Status: Active Location: Toronto, Canada Primary Partner: Aaron Epstein",https://linkedin.com/in/timmy-seto; https://linkedin.com/in/walterraftus; https://www.linkedin.com/company/forge-automation,Winter 2025,2025,https://www.ycombinator.com/companies/forge-automation,https://yc-oss.github.io/api/batches/winter-2025/forge-automation.json
Archon,"San Francisco, CA, USA",https://archon.inc,George Parks; Sam Jung; Founded: 2024 Batch: Winter 2025 Team Size: 3 Status: Active Location: San Francisco Primary Partner: Gustaf Alstromer,https://www.linkedin.com/in/george-parks/; https://www.linkedin.com/in/sam-jung-b71956ab/; https://www.linkedin.com/company/getarchon/,Winter 2025,2025,https://www.ycombinator.com/companies/archon,https://yc-oss.github.io/api/batches/winter-2025/archon.json
Retrofit,"New York, NY, USA",https://www.retrofit.shop/,Sandra Lifshits; Sandra; Maddy; Linkedin,https://www.linkedin.com/in/sandra-lifshits-a7a60284/; https://www.linkedin.com/in/sandra-lifshits/; https://www.linkedin.com/in/mjyip/; https://www.linkedin.com/company/106068920/,Winter 2025,2025,https://www.ycombinator.com/companies/retrofit,https://yc-oss.github.io/api/batches/winter-2025/retrofit.json
Pinch,Remote,https://startpinch.com,Christian Safka; Founded: 2025 Batch: Winter 2025 Team Size: 3 Status: Active,https://linkedin.com/in/christiansafka; https://www.linkedin.com/company/105586682,Winter 2025,2025,https://www.ycombinator.com/companies/pinch,https://yc-oss.github.io/api/batches/winter-2025/pinch.json
Optifye.ai,"San Francisco, CA, USA",https://www.optifye.ai,Vivaan Baid; Kushal Mohta; Founded: 2024 Batch: Winter 2025 Team Size: 8 Status: Active Location: San Francisco Primary Partner: Brad Flora,https://www.linkedin.com/in/vivaan-baid-119415177/; https://www.linkedin.com/in/kushal-mohta-6926931b4/; https://www.linkedin.com/company/optifye-ai/?viewAsMember=true,Winter 2025,2025,https://www.ycombinator.com/companies/optifye-ai,https://yc-oss.github.io/api/batches/winter-2025/optifye-ai.json
Reditus Space,"Atlanta, GA, USA",https://www.reditus.space/,"Stef Crum; Will Sherman; Founded: 2024 Batch: Winter 2025 Team Size: 20 Status: Active Location: Atlanta, GA Primary Partner: Tyler Bosmeny",https://www.linkedin.com/in/spcrum/; https://www.linkedin.com/in/willamasherman/; https://www.linkedin.com/company/reditus-space,Winter 2025,2025,https://www.ycombinator.com/companies/reditus-space,https://yc-oss.github.io/api/batches/winter-2025/reditus-space.json
Permitify,,https://permitify.com,Adam Chandler; Alexander Densley; Founded: 2025 Batch: Winter 2025 Team Size: 2 Status: Active,https://www.linkedin.com/in/adam-chandler99/; https://www.linkedin.com/in/alexander-densley/; https://www.linkedin.com/company/permitifyco,Winter 2025,2025,https://www.ycombinator.com/companies/permitify,https://yc-oss.github.io/api/batches/winter-2025/permitify.json
Wildcard,,https://wild-card.ai,Kaushik Mahorker; Kaushik; Yagnya; Founded: 2025 Batch: Winter 2025 Team Size: 2 Status: Active Primary Partner: Gustaf Alstromer,https://www.linkedin.com/in/kaushikmahorker; https://www.linkedin.com/in/kaushikmahorker/; https://www.linkedin.com/in/y-patel/; https://www.linkedin.com/company/wild-card-ai,Winter 2025,2025,https://www.ycombinator.com/companies/wildcard,https://yc-oss.github.io/api/batches/winter-2025/wildcard.json
Demeter,"San Francisco, CA, USA",https://www.joindemeter.com/,Qiaochu Li; Dev Jain; https://www.linkedin.com/company/joindemeter/,https://www.linkedin.com/in/qiaochu-li1999/; https://www.linkedin.com/in/devrjain/; https://www.linkedin.com/company/joindemeter/,Winter 2025,2025,https://www.ycombinator.com/companies/demeter,https://yc-oss.github.io/api/batches/winter-2025/demeter.json
Proception Inc,,https://proception.ai/,Jay Li; Jack Xu; Founded: 2024 Batch: Winter 2025 Team Size: 10 Status: Active Primary Partner: Tom Blomfield,https://www.linkedin.com/in/jaylicareer/; https://www.linkedin.com/in/jack-xu-jxinbox/; https://www.linkedin.com/company/proceptionai/?viewAsMember=true,Winter 2025,2025,https://www.ycombinator.com/companies/proception-inc,https://yc-oss.github.io/api/batches/winter-2025/proception-inc.json
Woz,"San Francisco, CA, USA",https://withwoz.com/,Ben Collins; Brad Eckert; Brad Eckert; Founded: 2024 Batch: Winter 2025 Team Size: 6 Status: Active Location: San Francisco Primary Partner: Tom Blomfield,https://www.linkedin.com/in/bentcollins/; https://www.linkedin.com/in/bradleymeckert/; https://www.linkedin.com/in/chefeckert/; https://www.linkedin.com/company/withwoz,Winter 2025,2025,https://www.ycombinator.com/companies/woz,https://yc-oss.github.io/api/batches/winter-2025/woz.json
Spott,,https://spott.io,Manu Vanderveeren; Lander Degreve; Samuel Smeys; Founded: 2024 Batch: Winter 2025 Team Size: 11 Status: Active Primary Partner: Tom Blomfield,https://www.linkedin.com/in/manuvanderveeren/; https://www.linkedin.com/in/lander-degr%C3%A8ve/; https://www.linkedin.com/in/samuelsmeys/; https://www.linkedin.com/company/spottai,Winter 2025,2025,https://www.ycombinator.com/companies/spott,https://yc-oss.github.io/api/batches/winter-2025/spott.json
Rebolt,,https://rebolt.ai,Celia Manzano; Javier Sanchez; Founded: 2025 Batch: Winter 2025 Team Size: 3 Status: Active Primary Partner: Tom Blomfield,https://www.linkedin.com/in/celiamanz; https://www.linkedin.com/in/sanchezfdezjavier; https://www.linkedin.com/company/reboltai/,Winter 2025,2025,https://www.ycombinator.com/companies/rebolt,https://yc-oss.github.io/api/batches/winter-2025/rebolt.json
Roark,"San Francisco, CA, USA",https://roark.ai,James Zammit; Daniel Gauci; Founded: 2025 Batch: Winter 2025 Team Size: 3 Status: Active Location: San Francisco Primary Partner: Gustaf Alstromer,https://linkedin.com/in/zammitjames; https://www.linkedin.com/in/gaucidaniel/; https://www.linkedin.com/company/106073945,Winter 2025,2025,https://www.ycombinator.com/companies/roark,https://yc-oss.github.io/api/batches/winter-2025/roark.json
Dalus,,https://dalus.io,Sebastian Völkl; Eliot Khachi; Founded: 2024 Batch: Winter 2025 Team Size: 3 Status: Active Primary Partner: Gustaf Alstromer,https://www.linkedin.com/in/sebastian-voelkl/; https://www.linkedin.com/in/eliot-khachi-426424159/; https://www.linkedin.com/company/dalus-tech/,Winter 2025,2025,https://www.ycombinator.com/companies/dalus,https://yc-oss.github.io/api/batches/winter-2025/dalus.json
Waffle,"London, England, United Kingdom",https://www.waffle.ai,"Manuj Mishra; Diogo Valdivieso; Founded: 2025 Batch: Spring 2025 Team Size: 2 Status: Active Location: London, United Kingdom Primary Partner: Tom Blomfield",https://linkedin.com/in/manuj-mishra; https://www.linkedin.com/in/diogo-vddc/; https://www.linkedin.com/company/waffle-ai,Spring 2025,2025,https://www.ycombinator.com/companies/waffle,https://yc-oss.github.io/api/batches/spring-2025/waffle.json
TensorPool,,https://tensorpool.dev,Tycho Svoboda; Joshua Martinez; Hlumelo Notshe; Founded: 2025 Batch: Winter 2025 Team Size: 3 Status: Active Primary Partner: Jared Friedman,https://www.linkedin.com/in/tycho-svoboda/; https://www.linkedin.com/in/joshkmartinez/; https://www.linkedin.com/in/hlumelo-notshe; https://www.linkedin.com/company/105594641/,Winter 2025,2025,https://www.ycombinator.com/companies/tensorpool,https://yc-oss.github.io/api/batches/winter-2025/tensorpool.json
Bluebook,"San Francisco, CA, USA",https://getbluebook.com,Philip Andersson; Filip Stål; Founded: 2024 Batch: Winter 2025 Team Size: 4 Status: Active Location: San Francisco Primary Partner: Gustaf Alstromer,https://linkedin.com/in/phiandersson; https://www.linkedin.com/in/filip-st%C3%A5l-464849229/; https://www.linkedin.com/company/bluebook-accounting,Winter 2025,2025,https://www.ycombinator.com/companies/bluebook,https://yc-oss.github.io/api/batches/winter-2025/bluebook.json
Butter,,https://butter.dev,Erik Dunteman; Founded: 2024 Batch: Winter 2025 Team Size: 2 Status: Active Primary Partner: Jared Friedman,https://www.linkedin.com/in/edunteman/; https://www.linkedin.com/company/butter-dot-dev,Winter 2025,2025,https://www.ycombinator.com/companies/butter,https://yc-oss.github.io/api/batches/winter-2025/butter.json
Atlog,"New York, NY, USA",https://atlog.ai,Vraj Parikh; John Bettinger; Founded: 2024 Batch: Spring 2025 Team Size: 2 Status: Active Location: New York Primary Partner: David Lieb,https://www.linkedin.com/in/vrajdirajlal/; https://www.linkedin.com/in/john-bettinger; https://www.linkedin.com/company/atlog-ai/,Spring 2025,2025,https://www.ycombinator.com/companies/atlog,https://yc-oss.github.io/api/batches/spring-2025/atlog.json
Paratus Health,"Menlo Park, CA, USA",https://paratushealth.com/,"Pablo Bermudez-Canete; Tannen Hall; linkedin!; Founded: 2024 Batch: Winter 2025 Team Size: 6 Status: Active Location: Menlo Park, CA Primary Partner: Aaron Epstein",https://www.linkedin.com/in/pablobermudezcanete?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app; https://www.linkedin.com/in/tannen-hall/; https://www.linkedin.com/company/paratushealth/; https://www.linkedin.com/company/paratus-health/,Winter 2025,2025,https://www.ycombinator.com/companies/paratus-health,https://yc-oss.github.io/api/batches/winter-2025/paratus-health.json
CopyCat,"San Francisco, CA, USA",https://runcopycat.com,Graham Sabin; Abhi Balijepalli; Zyad Elgohary; Founded: 2024 Batch: Winter 2025 Team Size: 3 Status: Active Location: San Francisco Primary Partner: Jared Friedman,https://www.linkedin.com/in/grahamsabin/; https://www.linkedin.com/in/a8hi/; https://linkedin.com/in/zyad-elgohary; https://www.linkedin.com/company/copycat-ai/,Winter 2025,2025,https://www.ycombinator.com/companies/copycat,https://yc-oss.github.io/api/batches/winter-2025/copycat.json
Ergo,"San Francisco, CA, USA",https://joinergo.com,Yash Dulla; Ishan Sheth; Founded: 2025 Batch: Winter 2025 Status: Active Location: San Francisco Primary Partner: Jared Friedman,https://www.linkedin.com/in/yash-dulla/; https://www.linkedin.com/in/isheth/; https://www.linkedin.com/company/ergoai/,Winter 2025,2025,https://www.ycombinator.com/companies/ergo,https://yc-oss.github.io/api/batches/winter-2025/ergo.json
TamLabs,"San Francisco, CA, USA",https://tamlabs.ai,Joshua Doolan; Ben Doolan; Founded: 2025 Batch: Winter 2025 Team Size: 2 Status: Active Location: San Francisco Primary Partner: Jared Friedman,https://www.linkedin.com/in/joshua-doolan; https://www.linkedin.com/in/ben-doolan-66aa64204/; https://www.linkedin.com/company/tamlabs,Winter 2025,2025,https://www.ycombinator.com/companies/tamlabs,https://yc-oss.github.io/api/batches/winter-2025/tamlabs.json
Browser Use,"San Francisco, CA, USA",https://browser-use.com,Magnus Müller; Gregor Zunic; Founded: 2024 Batch: Winter 2025 Team Size: 2 Status: Active Location: San Francisco Primary Partner: Jared Friedman,https://www.linkedin.com/in/magnus-mueller; https://linkedin.com/in/gregorzunic; https://www.linkedin.com/company/browser-use,Winter 2025,2025,https://www.ycombinator.com/companies/browser-use,https://yc-oss.github.io/api/batches/winter-2025/browser-use.json
Cedar,,https://www.cedarcopilot.com,Jesse Li; Isabelle Ilyia; Founded: 2025 Batch: Winter 2025 Team Size: 2 Status: Active Primary Partner: Gustaf Alstromer,https://linkedin.com/in/jesseli751; https://linkedin.com/in/isabelle-i; https://www.linkedin.com/company/cedarcopilot,Winter 2025,2025,https://www.ycombinator.com/companies/cedar,https://yc-oss.github.io/api/batches/winter-2025/cedar.json
Lightbox,"San Francisco, CA, USA",https://www.lightbox.sh/,,,Winter 2025,2025,https://www.ycombinator.com/companies/lightbox,https://yc-oss.github.io/api/batches/winter-2025/lightbox.json
Mercura,,https://www.mercura.ai,Lukas Bock; Stefan Zheng; Founded: 2024 Batch: Winter 2025 Team Size: 14 Status: Active Primary Partner: Gustaf Alstromer,https://www.linkedin.com/in/lukas-bock-7636a0131; https://www.linkedin.com/in/stefan-zheng/; https://www.linkedin.com/company/mercura-ai/,Winter 2025,2025,https://www.ycombinator.com/companies/mercura,https://yc-oss.github.io/api/batches/winter-2025/mercura.json
Instinct,"London, England, United Kingdom",https://www.instinct-space.com/,"Alex Pinel Neparidze; Joaquim Dickson; Ashwin Iyer; Founded: 2024 Batch: Winter 2025 Team Size: 4 Status: Active Location: London, United Kingdom Primary Partner: Aaron Epstein",https://www.linkedin.com/in/alex-pinel/; https://www.linkedin.com/in/joaquim-ropd/; https://www.linkedin.com/in/ashwin-iyer-626263245/; https://www.linkedin.com/company/instinct-space/,Winter 2025,2025,https://www.ycombinator.com/companies/instinct,https://yc-oss.github.io/api/batches/winter-2025/instinct.json
SAMMY Labs,,https://www.sammylabs.com,Joe Savidge; Shav Vimalendiran; Joe; Josh; Founded: 2024 Batch: Winter 2025 Team Size: 3 Status: Active Primary Partner: Aaron Epstein,https://www.linkedin.com/in/josephsavidge; https://www.linkedin.com/in/shavvimalendiran/; https://www.linkedin.com/in/josephsavidge/; https://www.linkedin.com/in/joshua-carey-5156a51aa/; https://www.linkedin.com/company/sammylabs,Winter 2025,2025,https://www.ycombinator.com/companies/sammy-labs,https://yc-oss.github.io/api/batches/winter-2025/sammy-labs.json
Tally,,https://tallyhq.com,Rami Ghanem; LinkedIn; Founded: 2025 Batch: Winter 2025 Team Size: 2 Status: Active Primary Partner: Jared Friedman,https://linkedin.com/in/ramighanem; https://www.linkedin.com/company/tallyhq; https://www.linkedin.com/company/tallyaihq,Winter 2025,2025,https://www.ycombinator.com/companies/tallyhq,https://yc-oss.github.io/api/batches/winter-2025/tallyhq.json
TrainLoop,"San Francisco, CA, USA",http://trainloop.ai,Jackson Stokes; Mason Pierce; Founded: 2025 Batch: Winter 2025 Team Size: 2 Status: Active Location: San Francisco Primary Partner: David Lieb,https://www.linkedin.com/in/jacksonstokes/; https://www.linkedin.com/in/malapier; https://www.linkedin.com/company/trainloopai/,Winter 2025,2025,https://www.ycombinator.com/companies/trainloop,https://yc-oss.github.io/api/batches/winter-2025/trainloop.json
ThirdLayer,"San Francisco, CA, USA",https://thirdlayer.inc,Regina Lin; Kevin Gu; Founded: 2025 Batch: Winter 2025 Team Size: 2 Status: Active Location: San Francisco,https://linkedin.com/in/reginaclin; https://linkedin.com/in/kevinrgu; https://www.linkedin.com/company/thirdlayerinc/,Winter 2025,2025,https://www.ycombinator.com/companies/thirdlayer,https://yc-oss.github.io/api/batches/winter-2025/thirdlayer.json
Fluidize,"San Francisco, CA, USA",https://fluidize.ai,Henry Bae; Alex Fleury; Jamin Liu; Henry; Jamin; Founded: 2025 Batch: Summer 2025 Team Size: 3 Status: Active Location: San Francisco Primary Partner: Jared Friedman,https://linkedin.com/in/henrybae; https://www.linkedin.com/in/victoralexfleury/; https://www.linkedin.com/in/jamin-liu-255277163; https://www.linkedin.com/in/henrybae/; https://www.linkedin.com/in/jamin-liu-255277163/; https://www.linkedin.com/company/fluidize-ai/,Summer 2025,2025,https://www.ycombinator.com/companies/fluidize,https://yc-oss.github.io/api/batches/summer-2025/fluidize.json
Axal,"San Francisco, CA, USA",https://www.axal.ai/,Samai Patel; Nand Vinchhi; Founded: 2025 Batch: Winter 2025 Team Size: 2 Status: Active Location: San Francisco Primary Partner: Jared Friedman,https://www.linkedin.com/in/samaipatel; https://www.linkedin.com/in/nandvinchhi; https://www.linkedin.com/company/axalai/?viewAsMember=true,Winter 2025,2025,https://www.ycombinator.com/companies/axal,https://yc-oss.github.io/api/batches/winter-2025/axal.json
Artifact,,https://www.artifact.engineer/,Antony Samuel; Corbin Klett; Corbin Klett (CTO); Founded: 2025 Batch: Winter 2025 Team Size: 3 Status: Active Primary Partner: Gustaf Alstromer,https://www.linkedin.com/in/antony-samuel/; https://www.linkedin.com/in/corbinklett; https://www.linkedin.com/in/corbinklett/; https://www.linkedin.com/company/artifact-engineer,Winter 2025,2025,https://www.ycombinator.com/companies/artifact-2,https://yc-oss.github.io/api/batches/winter-2025/artifact-2.json
assistant-ui,"San Francisco, CA, USA",https://assistant-ui.com,Simon Farshid; Founded: 2024 Batch: Winter 2025 Team Size: 1 Status: Active Location: San Francisco Primary Partner: Jared Friedman,https://linkedin.com/in/simon-farshid; https://linkedin.com/company/assistant-ui,Winter 2025,2025,https://www.ycombinator.com/companies/assistant-ui,https://yc-oss.github.io/api/batches/winter-2025/assistant-ui.json
Fira,,https://firaresearch.com/,Alex Tkachenko; Alexey Taktarov; https://www.linkedin.com/company/fira-ai/,https://linkedin.com/in/alextcn; https://www.linkedin.com/in/molefrog/; https://www.linkedin.com/company/fira-ai/,Winter 2025,2025,https://www.ycombinator.com/companies/fira,https://yc-oss.github.io/api/batches/winter-2025/fira.json
Vantel,"Stockholm, Stockholm County, Sweden",https://vantel.ai/,"Love Redin; Ulme Wennberg; Founded: 2024 Batch: Winter 2025 Team Size: 2 Status: Active Location: Stockholm, Sweden Primary Partner: Gustaf Alstromer",https://www.linkedin.com/in/love-redin/; https://www.linkedin.com/in/ulme-wennberg/; https://linkedin.com/company/vantelinc/,Winter 2025,2025,https://www.ycombinator.com/companies/vantel,https://yc-oss.github.io/api/batches/winter-2025/vantel.json
Ambral,,https://www.ambral.com/,Sam Brickman; Jack Stettner; Founded: 2025 Batch: Summer 2025 Team Size: 2 Status: Active Primary Partner: Harj Taggar,https://www.linkedin.com/in/sam-brickman-086341136/; https://www.linkedin.com/in/jackstettner/; https://www.linkedin.com/company/ambral,Summer 2025,2025,https://www.ycombinator.com/companies/ambral,https://yc-oss.github.io/api/batches/summer-2025/ambral.json
BlindPay,,https://blindpay.com/,Bernardo Simonassi; Joao Borges; Gabriel Lyra; Gustavo Marinho; Founded: 2024 Batch: Winter 2025 Team Size: 4 Status: Active Primary Partner: Harj Taggar,https://linkedin.com/in/bernardosm; https://www.linkedin.com/in/joaoborgesjr/; https://www.linkedin.com/in/gabriel-miranda-lyra-10a06448/; https://www.linkedin.com/in/gustavomarinho/; https://www.linkedin.com/company/blindpay,Winter 2025,2025,https://www.ycombinator.com/companies/blindpay,https://yc-oss.github.io/api/batches/winter-2025/blindpay.json
WAYLINE,,https://wayline.com,Jason Okra; Eric Rowell; Founded: 2025 Batch: Summer 2025 Team Size: 2 Status: Active Primary Partner: Gustaf Alstromer,https://www.linkedin.com/in/okra/; https://www.linkedin.com/in/errowell/; https://www.linkedin.com/company/wayline-ai,Summer 2025,2025,https://www.ycombinator.com/companies/wayline,https://yc-oss.github.io/api/batches/summer-2025/wayline.json
Mentra,"San Francisco, CA, USA",https://mentra.glass,Cayden Pierce; Alexander Israelov; Founded: 2024 Batch: Winter 2025 Team Size: 12 Status: Active Location: San Francisco Primary Partner: Jared Friedman,https://www.linkedin.com/in/cayden-pierce/; https://linkedin.com/in/alexanderisraelov; https://www.linkedin.com/company/mentra-labs,Winter 2025,2025,https://www.ycombinator.com/companies/mentra,https://yc-oss.github.io/api/batches/winter-2025/mentra.json
Blaxel,,https://blaxel.ai,Paul Sinaï; Thomas Crochet; Charles Drappier; Mathis Joffre; Nicolas Lecomte; Christophe Ploujoux; Founded: 2024 Batch: Spring 2025 Team Size: 6 Status: Active Primary Partner: Nicolas Dessaigne,https://www.linkedin.com/in/paul-sinai; https://www.linkedin.com/in/crochetthomas; https://www.linkedin.com/in/charles-drappier-48017962/; https://www.linkedin.com/in/mathis-joffre-30992712a/; https://www.linkedin.com/in/nicolas-lecomte-080317153/?locale=en_US; https://www.linkedin.com/in/christophe-ploujoux/; https://www.linkedin.com/company/blaxel-ai,Spring 2025,2025,https://www.ycombinator.com/companies/blaxel,https://yc-oss.github.io/api/batches/spring-2025/blaxel.json
QFEX,"London, England, United Kingdom",https://qfex.com,"Annanay Kapila; Joshua Wharton; LinkedIn; Founded: 2025 Batch: Spring 2025 Team Size: 8 Status: Active Location: London, United Kingdom Primary Partner: Pete Koomen",https://www.linkedin.com/in/annanay-kapila/; https://www.linkedin.com/in/joshua-wharton/; https://www.linkedin.com/company/entimox/; https://www.linkedin.com/company/qfex,Spring 2025,2025,https://www.ycombinator.com/companies/qfex,https://yc-oss.github.io/api/batches/spring-2025/qfex.json
Red Barn Robotics,,https://www.redbarnrobotics.com,Adam Iseman; Ilya Kelner; Alex Neff; Founded: 2023 Batch: Winter 2025 Team Size: 3 Status: Active Primary Partner: Brad Flora,https://linkedin.com/in/adamiseman; https://www.linkedin.com/in/ilyakelner/; https://www.linkedin.com/in/alex-neff-2245732b/; https://www.linkedin.com/company/red-barn-robotics,Winter 2025,2025,https://www.ycombinator.com/companies/red-barn-robotics,https://yc-oss.github.io/api/batches/winter-2025/red-barn-robotics.json
Chestnut,"San Francisco, CA, USA",https://chestnutmortgage.com/,Spencer Brown; Founded: 2025 Batch: Spring 2025 Team Size: 1 Status: Active Location: San Francisco Primary Partner: Diana Hu,https://linkedin.com/in/spencercbrown; https://www.linkedin.com/company/chestnutmortgage,Spring 2025,2025,https://www.ycombinator.com/companies/chestnut,https://yc-oss.github.io/api/batches/spring-2025/chestnut.json
Frekil,"San Francisco, CA, USA",https://www.frekil.com,Nikhil Tiwari; Shivesh Gupta; Founded: 2025 Batch: Spring 2025 Team Size: 2 Status: Active Location: San Francisco Primary Partner: Nicolas Dessaigne,https://www.linkedin.com/in/nikhiltiwari-iitb/; https://www.linkedin.com/in/shivesh-gupta-iitb/; https://www.linkedin.com/company/frekil,Spring 2025,2025,https://www.ycombinator.com/companies/frekil,https://yc-oss.github.io/api/batches/spring-2025/frekil.json
Plexe,,https://plexe.ai,Vaibhav Dubey; Marcello De Bernardi; Founded: 2025 Batch: Spring 2025 Team Size: 2 Status: Active Primary Partner: Nicolas Dessaigne,https://www.linkedin.com/in/vaibhav-dubey-b31930128; https://www.linkedin.com/in/marcello-de-bernardi/; https://www.linkedin.com/company/plexe-ai/,Spring 2025,2025,https://www.ycombinator.com/companies/plexe,https://yc-oss.github.io/api/batches/spring-2025/plexe.json
Kashikoi,"San Francisco, CA, USA",https://www.getkashikoi.com,Tim Michaud; Aaksha Meghawat; Founded: 2025 Batch: Spring 2025 Team Size: 2 Status: Active Location: San Francisco Primary Partner: Nicolas Dessaigne,https://www.linkedin.com/in/timmichaud/; https://www.linkedin.com/in/aaksham/; https://www.linkedin.com/company/kashikoi/,Spring 2025,2025,https://www.ycombinator.com/companies/kashikoi,https://yc-oss.github.io/api/batches/spring-2025/kashikoi.json
